Article,Vedette,Type vedette,Candidat,INSEE,Définition
DT37-17974,"Morilles (le lieu des),",,Basse-Cour,,"commune de Louans, près du chemin de la Seguinière à la Basse-Cour."
DT37-17988,"Morin (la croix),",,coteau de Seuilly,,"commune de Seuilly, près du chemin de Lerne au coteau de Seuilly."
DT37-18071,"Mortier-Buissonnet (le lieu du),",,Chaloisière,,"commune de Saint-Michel-sur-Loire, près du chemin de la Chaloisière à Commandin."
DT37-18071,"Mortier-Buissonnet (le lieu du),",,Commandin,,"commune de Saint-Michel-sur-Loire, près du chemin de la Chaloisière à Commandin."
DT37-18074,"Mortier-Clair (le lieu du),",,Pont-Boutard,,"paroisse de Saint-Michel-sur-Loire, près du chemin de Pont-Boutard à Saint-Michel."
DT37-18074,"Mortier-Clair (le lieu du),",,Saint-Michel,,"paroisse de Saint-Michel-sur-Loire, près du chemin de Pont-Boutard à Saint-Michel."
DT37-18078,"Mortier-d’Auchamp (le lieu du),",,Essarts,,"commune de Restigné, près du chemin de Restigne aux Essarts."
DT37-18081,"Mortier-de-la-Provence (le lieu du),",,Essarts,,"commune des Essarts, près du chemin de Restigne aux Essarts."
DT37-18088,"Mortier-des-Landes (le lieu du),",,Fortinerie,,"commune de Gizeux, près du chemin de la Fortinerie à Rille."
DT37-18097,"Mortier-Hubert (le lieu du),",,Saint-Étienne,,"commune de Mazières, près du chemin de Saint-Étienne à la Brosse."
DT37-18097,"Mortier-Hubert (le lieu du),",,Brosse,,"commune de Mazières, près du chemin de Saint-Étienne à la Brosse."
DT37-18123,"Mortiers (le lieu des),",,Perrée-aux-Naux,,"commune de Lignières, près du chemin de la Perrée-aux-Naux à Azay."
DT37-18123,"Mortiers (le lieu des),",,Azay,,"commune de Lignières, près du chemin de la Perrée-aux-Naux à Azay."
DT37-18128,"Mortiers-au-Chanvre (le lieu des),",,Saint-Étienne,,"commune de Mazières, près du chemin de Clere à Saint-Étienne."
DT37-18156,"Motté (le lieu de),",,Loutière,,"commune d’Avon, près du chemin de la Loutière à la Touche."
DT37-18156,"Motté (le lieu de),",,Touche,,"commune d’Avon, près du chemin de la Loutière à la Touche."
DT37-18161,"Motte (le lieu de la),",,Sainte-Catherine,,"commune de Bossée, près du chemin de Bossee à Sainte-Catherine."
DT37-18200,"Motte-Aufray (le lieu de la),",,Port-Boulet,,"commune de Savigny, près du chemin de Port-Boulet à Savigny."
DT37-18213,"Motte-Mazières (le lieu de la),",,Touches,,"commune de Mazières, près du chemin des Touches au Ponceau."
DT37-18213,"Motte-Mazières (le lieu de la),",,Ponceau,,"commune de Mazières, près du chemin des Touches au Ponceau."
DT37-18215,"Motte-Ronde (le lieu de la),",,Chavannes,,"commune de Benais, près du chemin de Chavannes à Grandchamp."
DT37-18215,"Motte-Ronde (le lieu de la),",,Grandchamp,,"commune de Benais, près du chemin de Chavannes à Grandchamp."
DT37-18226,"Mottes (le lieu des),",,Nantes,,"commune de Chouzé-sur-Loire, près de la route de Nantes à Tours."
DT37-18229,"Mottes (le lieu des),",,Folie,,"commune de Saché, près du chemin de la Folie à Thilouze."
DT37-18275,"Moulin-à-l’Eau (le), ou le Moulin-Blanc, autrefois le Moulin-Gilbert,",,paroisse du Sablon,,"paroisse du Sablon, maintenant commune de Chaveignes."
DT37-18298,"Moulin-à-Vent (le lieu du),",,Rauderies,,"commune de Louans, près du chemin des Rauderies à Louans."
DT37-18378,"Moulin-du-Puits (la croix du),",,Villienne,,"commune de Loché, près du chemin de Loche à Villienne."
DT37-18430,"Moulin-Neuf (la croix du),",,Saumur,,"commune de Saint-Nicolas-de-Bourgueil, près de la route de Saumur à Bourgueil."
DT37-18479,"Moulins-Devant (le lieu des),",,Cour,,"commune de Saint-Germain-sur-Vienne, près du chemin de la Cour à la Chaussée."
DT37-18479,"Moulins-Devant (le lieu des),",,Chaussée,,"commune de Saint-Germain-sur-Vienne, près du chemin de la Cour à la Chaussée."
DT37-18507,"Mousseaux,",ferme,Poitou,,"ferme, commune de Poizay-le-Joly, en Poitou."
DT37-18518,"Mouton (la maison du),",,Pont-de-la-Motte,,"au Pont-de-la-Motte, commune de Saint-Cyr."
DT37-18520,"Mouton-de-Cluis (le),",ancien fief,baronnie de la Haye,,"ancien fief, relevant de la baronnie de la Haye, à foi et hommage lige."
DT37-18533,"Mouzé (le),",,Pertuis,,"commune d’Orbigny, sur le chemin de Blere au Pertuis."
DT37-18558,"Munet (le fief de),",,Anjou,,"paroisse de Distré, en Anjou."
DT37-18571,"Murger (le lieu de),",,étang de Jupilles,,"commune de Mazières, près du ruisseau de l’étang de Jupilles."
DT37-18598,"Nagueries (le lieu des),",,Poteau-Delié,,"commune de Saint-Senoch, près du chemin du Poteau-Delié à Loches."
DT37-18629,"Nauderies (les),",ferme,quartier du Morier,,"ferme, commune de Tours, dans le quartier du Morier."
DT37-18650,"Navelière (la),",,Poitou,,"paroisse de Coussay-les-Bois, en Poitou."
DT37-18654,"Navines (le lieu des),",,Faye,,"commune de Braye-sous-Faye, près du chemin de Faye à Richelieu."
DT37-18666,"Négron (ruisseau de),",,Boisrogues,,"vient de Boisrogues, en Poitou, forme la limite entre les communes de Cinais et de la Roche-Clermault, traverse les prairies de Clan et se jette dans la Vienne, aux Maisons-de-l’Arche, commune de Cinais."
DT37-18666,"Négron (ruisseau de),",,Poitou,,"vient de Boisrogues, en Poitou, forme la limite entre les communes de Cinais et de la Roche-Clermault, traverse les prairies de Clan et se jette dans la Vienne, aux Maisons-de-l’Arche, commune de Cinais."
DT37-18666,"Négron (ruisseau de),",,prairies de Clan,,"vient de Boisrogues, en Poitou, forme la limite entre les communes de Cinais et de la Roche-Clermault, traverse les prairies de Clan et se jette dans la Vienne, aux Maisons-de-l’Arche, commune de Cinais."
DT37-18666,"Négron (ruisseau de),",,Maisons-de-l’Arche,,"vient de Boisrogues, en Poitou, forme la limite entre les communes de Cinais et de la Roche-Clermault, traverse les prairies de Clan et se jette dans la Vienne, aux Maisons-de-l’Arche, commune de Cinais."
DT37-18683,"Neuillé-le-Lierre,",commune,canton ,,"commune du canton 373de Vouvray, arrondissement de Tours,"
DT37-18708,"Niche-au-Loup (le lieu de la),",,Pont-Boutard,,"commune d’Ingrandes, près du chemin de Restigne à Pont-Boutard."
DT37-18709,"Saint-Nicolas (la croix de),",,Montoire,,"commune de la Ferrière, près du chemin de Tours à Montoire."
DT37-18718,"Nid-du-Chouan (le lieu du),",,Azay,,"commune de Saint-Benoît, près de la route de Chinon à Azay."
DT37-18731,"Nival (le lieu de),",,Tiraudière,,"commune de Saint-Germain-sur-Vienne, près du chemin de la Tiraudière au Petit-Thouars."
DT37-18731,"Nival (le lieu de),",,Petit-Thouars,,"commune de Saint-Germain-sur-Vienne, près du chemin de la Tiraudière au Petit-Thouars."
DT37-18741,"Nizeraille, ou Nizereille,",hameau,commune ,,"hameau, commune 385de Cussay,"
DT37-18777,"Noirs (le lieu des),",,Carroi,,"commune du Louroux, près du chemin du Carroi à Bossee."
DT37-18781,"Noisas (le lieu des),",,Marnay,,"commune de Lignières, près du chemin de Valleres à Marnay."
DT37-18794,"Noraie (le lieu de la),",,paroisse du Petit-Pressigny,,"paroisse du Petit-Pressigny, près du bourg."
DT37-18822,"Noue (la),",ferme,Anjou,,"ferme, paroisse de Meigné, en Anjou."
DT37-18840,"Noue-Derouin (le lieu de la),",,Baigneux,,"commune de Civray-sur-Cher, près du chemin de Baigneux au Tremble."
DT37-18840,"Noue-Derouin (le lieu de la),",,Tremble,,"commune de Civray-sur-Cher, près du chemin de Baigneux au Tremble."
DT37-18842,"Noue-du-Guignier (le lieu de la),",,landes du Ruchard,,"dans les landes du Ruchard, commune d’Avon."
DT37-18851,"Noues (les Grandes),",fosses,landes du Ruchard,,"fosses situées dans les landes du Ruchard, commune d’Avon."
DT37-18857,"Noues-Brunettes (le lieu des),",,Vallée de la Carte,,"commune de Monnaie, près du chemin de la Vallée de la Carte à Reugny."
DT37-18864,"Nouettes (le lieu des),",,Tremblères,,"commune de Villeloin-Coulangé, près du chemin des Tremblères à la Touche."
DT37-18864,"Nouettes (le lieu des),",,Touche,,"commune de Villeloin-Coulangé, près du chemin des Tremblères à la Touche."
DT37-18875,"Nourisson (le lieu de),",,Chevrette,,"commune de Saint-Nicolas-de-Bourgueil, près du chemin de Chevrette à Courleon."
DT37-18879,"Nouzillet (le bois de),",,moulin de Cutaison,,"commune de Mazières, près du ruisseau du Breuil et du moulin de Cutaison."
DT37-18887,"Noyer-de-Saint-Roch (le lieu du),",,Gué,,"commune de Saint-Épain, près du chemin du Gué à la Porte-Neuve."
DT37-18887,"Noyer-de-Saint-Roch (le lieu du),",,Porte-Neuve,,"commune de Saint-Épain, près du chemin du Gué à la Porte-Neuve."
DT37-18897,"Nuitances (le bois des),",,Rerleroux,,"commune de Dolus, près du chemin de Dolus à Rerleroux."
DT37-18918,"Oiré,",,Poitou,,"en Poitou, près de Châtellerault."
DT37-18951,"Olivet (le ruisseau d’),",,Pont-de-Pierre,,"vient de la forêt de Brouard, passe dans la commune de Beaumont-Village, puis dans celle de Chemille-sur-Indrois, où il se jette dans l’Indrois au lieu appelé Pont-de-Pierre."
DT37-18963,"Onze-Liards (le lieu des),",,Galvaudière,,"commune de Chinon, près du chemin de Chinon à la Galvaudière."
DT37-18974,"Orches,",,Poitou,,"en Poitou, prieuré."
DT37-18983,"Orfonds (la fontaine d’),",,Rétrie,,"commune de Veigné, près du chemin de Montbazon à la Rétrie."
DT37-19020,"Ormeau-Bonzy (le lieu de l’),",,Menardière,,"commune de Theneuil, près du chemin de la Menardière à l’Ile-Bouchard."
DT37-19028,"Ormeau-Ferré (le lieu de l’),",,Chenevelles,,"423Pouzaycommune de , près du chemin de Chenevelles à Soulangé."
DT37-19028,"Ormeau-Ferré (le lieu de l’),",,Soulangé,,"423Pouzaycommune de , près du chemin de Chenevelles à Soulangé."
DT37-19030,"Ormeau-Maillard (le lieu de l’),",,Faye,,"commune de Faye-la-Vineuse, près du chemin de Saint-Christophe à Faye."
DT37-19050,"Ormes (les), Ormes-Saint-Martin,",,Poitou,,en Poitou.
DT37-19073,"Ouche-Baudichon (le lieu de l’),",,Sainte-Julitte,,"commune de la Celle-Guenand, près du chemin de la Haye-Descartes à Sainte-Julitte."
DT37-19076,"Ouche-Bonnichon (le lieu de l’),",,commune ,,"commune 426de Betz, près du chemin de la Haye à Saint-Flovier."
DT37-19076,"Ouche-Bonnichon (le lieu de l’),",,Haye,,"commune 426de Betz, près du chemin de la Haye à Saint-Flovier."
DT37-19084,"Ouche-de-l’Étang (le lieu de l’), ou le Verger,",,Celle-Guenand,,"commune de Betz, près du chemin de la Celle-Guenand à Loches."
DT37-19131,"Ouches (les),",ferme,Poitou,,"paroisse de Poizay-le-Joly, en Poitou."
DT37-19133,"Ouches-Cattai (le lieu des),",,paroisse ,,paroisse 428de la Chapelle-sur-Loire.
DT37-19141,"Ouillères (le lieu des),",,Paviers,,"commune de Trogues, près du chemin de Paviers à Saint-Epain."
DT37-19192,"Pain-Béni (le lieu du),",,Saumur,,"près de la route de Saumur à Bourges, commune de Manthelan."
DT37-19192,"Pain-Béni (le lieu du),",,Bourges,,"près de la route de Saumur à Bourges, commune de Manthelan."
DT37-19193,"Pain-Béni (le lieu du),",,Grande-Audianière,,"commune de Monnaie, près du chemin de la Grande-Audianière à la Boissière."
DT37-19193,"Pain-Béni (le lieu du),",,Boissière,,"commune de Monnaie, près du chemin de la Grande-Audianière à la Boissière."
DT37-19204,"Painviel,",ancien fief,Poitou,,"ancien fief, paroisse d’Oiré, en Poitou."
DT37-19211,"Palais (le lieu du),",,Maillé,,"commune de Maillé-Lailler, près du chemin du village des Champs, à Maillé."
DT37-19220,"Palis (le lieu des),",,Vieille-Lande,,"commune de Cussay, près du chemin de la Cigogne à la Vieille-Lande."
DT37-19221,"Palis (le lieu des),",,Roches,,"commune de Noyant, près du chemin de Pouzay aux Roches."
DT37-19319,"Parc (le lieu du),",,landes du Ruchard,,"dans les landes du Ruchard, commune d’Avon."
DT37-19367,"Parterre (le lieu du),",,bourg de Candes,,dans le bourg de Candes.
DT37-19374,"Pas-Biton (le lieu de),",,Basse-Cour,,"commune de Louans, près du chemin de la Basse-Cour à Varnelle."
DT37-19374,"Pas-Biton (le lieu de),",,Varnelle,,"commune de Louans, près du chemin de la Basse-Cour à Varnelle."
DT37-19420,"Passissement (le lieu de),",,Fuie-Poitevin,,"commune de Chezelles, près du chemin de la Fuie-Poitevin au Gué."
DT37-19420,"Passissement (le lieu de),",,Gué,,"commune de Chezelles, près du chemin de la Fuie-Poitevin au Gué."
DT37-19422,"Passoir (le lieu du),",,Marcilly,,"commune de Marcilly-sur-Vienne, près du chemin de Rilly à Marcilly."
DT37-19579,"Peigné (la fontaine de),",,Marigny,,"commune de Marigny, près du chemin de Marigny aux Ormes."
DT37-19579,"Peigné (la fontaine de),",,Ormes,,"commune de Marigny, près du chemin de Marigny aux Ormes."
DT37-19628,"Pelouses (le lieu des),",,Dauconnay,,"commune de Marçay, près du chemin de Couesme à Dauconnay."
DT37-19655,"Pennières (le lieu des),",,Haye,,"commune de Boussay, près de la route de la Haye à Preuilly."
DT37-19659,"Pensée-du-Roi (le lieu de la),",,Miltière,,"commune de Montlouis, près du chemin de la Miltière à Azay."
DT37-19659,"Pensée-du-Roi (le lieu de la),",,Azay,,"commune de Montlouis, près du chemin de la Miltière à Azay."
DT37-19660,"Penserots (le lieu des),",,Rouget,,"commune du Grand-Pressigny, près du chemin du Rouget à la Croix-des-Marquets."
DT37-19660,"Penserots (le lieu des),",,Croix-des-Marquets,,"commune du Grand-Pressigny, près du chemin du Rouget à la Croix-des-Marquets."
DT37-19687,"Perche (la fosse de la),",,landes du Ruchard,,"dans les landes du Ruchard, commune d’Avon."
DT37-19689,"Perche (bois de la),",,Chartre,,"commune d’Épeigné-sur-Dême, près du chemin de la Chartre à Tours."
DT37-19699,"Perdereau (le lieu de),",,Bourdonnière,,"commune de Rochecorbon, près du chemin de la Bourdonnière à la Vinettrie."
DT37-19699,"Perdereau (le lieu de),",,Vinettrie,,"commune de Rochecorbon, près du chemin de la Bourdonnière à la Vinettrie."
DT37-19717,"Perioux (le bois),",,Giberdière,,"commune de Vallères, près du chemin de la Giberdière à la Cossonnière."
DT37-19717,"Perioux (le bois),",,Cossonnière,,"commune de Vallères, près du chemin de la Giberdière à la Cossonnière."
DT37-19738,"Perray (le Grand-),",,Anjou,,"paroisse de la Bruère, en Anjou."
DT37-19793,"Perrés (le lieu des),",,Carroi-de-Montifault,,"commune de Ligré, près du chemin du Carroi-de-Montifault à la Galvauderie."
DT37-19793,"Perrés (le lieu des),",,Galvauderie,,"commune de Ligré, près du chemin du Carroi-de-Montifault à la Galvauderie."
DT37-19799,"Perret-de-l’Étang (le lieu du),",,Princé,,"commune d’Auzouer, près du chemin d’Auzouer à Princé."
DT37-19800,"Perrets (le lieu des),",,Tremble,,"commune de Civray-sur-Cher, près du chemin du Tremble à Chenonceau."
DT37-19805,"Perrichets (le lieu des),",,bourg de Saunay,,dans le bourg de Saunay.
DT37-19831,"Perrières (les),",hameau,Poitou,,"paroisse de Coussay-les-Bois, en Poitou."
DT37-19863,"Perron (hôtel du),",,cloître Saint-Martin,,"à Tours, dans le cloître Saint-Martin."
DT37-19885,"Perruche-du-Croulay (le lieu de la),",,Vacherie,,"commune de Panzoult, près du chemin de la Vacherie au Croulay."
DT37-19885,"Perruche-du-Croulay (le lieu de la),",,Croulay,,"commune de Panzoult, près du chemin de la Vacherie au Croulay."
DT37-19930,"Pesnière (la croix de la),",,Marchais-Ruisseau,,"commune de Sainte-Maure, près du chemin de Sainte-Maure à Marchais-Ruisseau, sur les limites de la commune de Sepmes."
DT37-19942,"Pestiférés (le lieu des),",,Mans,,"commune de Neuillé-Pont-Pierre, près de la route de Tours au Mans."
DT37-19944,"Pet-de-Fourche (le lieu du),",,Celle,,"commune de la Celle-Saint-Avent, près du chemin de la Haye-Descartes à la Celle."
DT37-19981,"Petit-Bonheur (le),",ferme,Ripault,,"ferme, commune de Veigné, près du chemin de Tours au Ripault."
DT37-19996,"Petit-Étang (le),",,Haye,,"commune de Barrou, près du chemin de la Haye à la Gaudière."
DT37-19996,"Petit-Étang (le),",,Gaudière,,"commune de Barrou, près du chemin de la Haye à la Gaudière."
DT37-20001,"Petit-Gué (le),",,Anjou,,"paroisse d’Auverse, en Anjou."
DT37-20012,"Petit-Marchais (le lieu du),",,landes du Ruchard,,"dans les landes du Ruchard, commune d’Avon."
DT37-20033,"Petit-Phard (le lieu du),",,Bordeaux,,"commune de Sorigny, près de la route de Bordeaux à Paris."
DT37-20033,"Petit-Phard (le lieu du),",,Paris,,"commune de Sorigny, près de la route de Bordeaux à Paris."
DT37-20034,"Petit-Pied (le),",,bourg de Mosnes,,dans le bourg de Mosnes.
DT37-20080,"Petites-Croix (le lieux des),",,Effes,,"commune de Saint-Flovier, près du chemin de Saint-Flovier aux Effes."
DT37-20124,"Peu (le lieu du),",,Bec-des-Deux-Eaux,,"commune de Nouâtre, près du chemin du Bec-des-Deux-Eaux à Port-de-Piles."
DT37-20127,"Peu-Bazin (le lieu du),",,village du Bois,,"près du village du Bois, commune de Rilly."
DT37-20128,"Peu-Blanc (le lieu du),",,Saint-Gilles,,"commune de Braslou, près du chemin de Saint-Gilles à Chinon."
DT37-20136,"Peu-d’Olivet (le lieu du),",,Closeaux,,"commune de Chinon, près du chemin des Closeaux à Neuville."
DT37-20138,"Peu-Meunier (le lieu du),",,Faye,,"commune de Braslou, près du chemin de Braslou à Faye."
DT37-20159,"Peux (le lieu des),",,Chevrie,,"commune de Villaines, près du chemin de la Chevrie à Villaines."
DT37-20283,"Pied-Long (le lieu de),",,Marigny,,"commune de Pussigny, près du chemin de Pussigny à Marigny."
DT37-20313,"Pierre (la croix de),",,Noyers,,"commune de Nouâtre, près du chemin de Noyers à Sainte-Maure."
DT37-20316,"Pierre (la croix de),",,Tournon,,"commune de Saint-Pierre-de-Tournon, près du chemin de Tournon à Preuilly."
DT37-20320,"Pierre-à-Bidault (le lieu de la),",,Saint-Laurent,,"commune de Monnaie, près du chemin de Monnaie à Saint-Laurent."
DT37-20326,"Pierre-Blanche (le lieu de la),",,Parçay,,"commune de Parçay-Meslay, près du chemin de Parçay à Meslay."
